new_index_arr,index_arr,sigH,T_period,Cp,new_datetime
1600,1051.0,0.27607090223355923,2.1333333333333333,3.3273993434090747,2022-05-07 05:20:00
1601,1051.5,0.2805237657782868,2.0327044025157233,3.170446544266192,2022-05-07 05:40:00
1602,1052.0,0.2849766293230144,1.9320754716981132,3.0134937451233097,2022-05-07 06:00:00
1603,1053.0,0.32786081064888556,2.1974248927038627,3.427364130067202,2022-05-07 06:20:00
1604,1053.5,0.3526543065771825,2.2518655995050842,3.5122763010582014,2022-05-07 06:40:00
1605,1054.0,0.37744780250547944,2.3063063063063063,3.5971884720492007,2022-05-07 07:00:00
1606,1055.0,0.3286238363364295,2.226086956521739,3.4720688792195693,2022-05-07 07:20:00
1607,1055.5,0.33585659866981066,2.1752841421612845,3.392830793198639,2022-05-07 07:40:00
1608,1056.0,0.34308936100319176,2.12448132780083,3.3135927071777083,2022-05-07 08:00:00
1609,1057.0,0.5134982849593919,2.4615384615384617,3.839306808399653,2022-05-07 08:20:00
1610,1057.5,0.5597424909492239,2.763703362505758,4.310552588330593,2022-05-07 08:40:00
1611,1058.0,0.605986696939056,3.065868263473054,4.781798368261532,2022-05-07 09:00:00
1612,1059.0,0.6613817113989018,3.1604938271604937,4.929294452058675,2022-05-07 09:20:00
1613,1059.5,0.6716555294140121,3.3336715711144933,5.198731390245235,2022-05-07 09:40:00
1614,1060.0,0.6819293474291223,3.506849315068493,5.468168328431795,2022-05-07 10:00:00
1615,1061.0,0.7357858104877925,3.436241610738255,5.358594160181434,2022-05-07 10:20:00
1616,1061.5,0.7681328102720286,3.5598474240741638,5.550223598209785,2022-05-07 10:40:00
1617,1062.0,0.8004798100562648,3.683453237410072,5.741853036238135,2022-05-07 11:00:00
1618,1063.0,0.8378457652801982,3.7925925925925927,5.910276631220395,2022-05-07 11:20:00
1619,1063.5,0.8470088611541451,3.8655270655270657,6.022128093701296,2022-05-07 11:40:00
1620,1064.0,0.8561719570280919,3.9384615384615387,6.133979556182196,2022-05-07 12:00:00
1621,1065.0,0.8717069631570471,3.878787878787879,6.042995578098636,2022-05-07 12:20:00
1622,1065.5,0.8508969608235024,3.8080070780800708,5.9341782162450665,2022-05-07 12:40:00
1623,1066.0,0.8300869584899576,3.7372262773722627,5.825360854391497,2022-05-07 13:00:00
1624,1067.0,0.8472718961640044,3.631205673758865,5.661438696044634,2022-05-07 13:20:00
1625,1067.5,0.8701555644236433,3.684215975565564,5.743354780582722,2022-05-07 13:40:00
1626,1068.0,0.8930392326832821,3.7372262773722627,5.825270865120811,2022-05-07 14:00:00
1627,1069.0,0.9083090428077316,3.9083969465648853,6.087923512444466,2022-05-07 14:20:00
1628,1069.5,0.9024974295439941,3.8646462344764725,6.020759723373294,2022-05-07 14:40:00
1629,1070.0,0.8966858162802567,3.8208955223880596,5.953595934302122,2022-05-07 15:00:00
1630,1071.0,0.9232827357214188,3.7925925925925927,5.90976051650111,2022-05-07 15:20:00
1631,1071.5,0.8976462258165958,3.9608124253285544,6.164393914434042,2022-05-07 15:40:00
1632,1072.0,0.8720097159117727,4.129032258064516,6.419027312366974,2022-05-07 16:00:00
1633,1073.0,0.9504097772110118,3.7372262773722627,5.823981821391885,2022-05-07 16:20:00
1634,1073.5,0.9206431663899413,3.8080070780800708,5.932184368015847,2022-05-07 16:40:00
1635,1074.0,0.8908765555688707,3.878787878787879,6.040386914639808,2022-05-07 17:00:00
1636,1075.0,0.8826043037353205,3.9689922480620154,6.17705141473628,2022-05-07 17:20:00
1637,1075.5,0.8894065490366772,3.9844961240310077,6.200468194014359,2022-05-07 17:40:00
1638,1076.0,0.8962087943380337,4.0,6.223884973292439,2022-05-07 18:00:00
1639,1077.0,0.8858985442834568,3.9083969465648853,6.085530453312355,2022-05-07 18:20:00
1640,1077.5,0.8722437345504883,3.9083969465648853,6.085661897639338,2022-05-07 18:40:00
1641,1078.0,0.8585889248175199,3.9083969465648853,6.085793341966321,2022-05-07 19:00:00
1642,1079.0,0.784835219971489,3.657142857142857,5.7007171408851285,2022-05-07 19:20:00
1643,1079.5,0.7691660398319461,3.6702980472764644,5.7210764570091275,2022-05-07 19:40:00
1644,1080.0,0.7534968596924032,3.683453237410072,5.7414357731331265,2022-05-07 20:00:00
1645,1081.0,0.7210458689893615,3.5555555555555554,5.54374741076734,2022-05-07 20:20:00
1646,1081.5,0.7103389434656808,3.5075075075075075,5.469214240861405,2022-05-07 20:40:00
1647,1082.0,0.699632017942,3.4594594594594597,5.39468107095547,2022-05-07 21:00:00
1648,1083.0,0.6701128196691029,3.4829931972789114,5.431275590650533,2022-05-07 21:20:00
1649,1083.5,0.6422147497185016,3.4257071249552453,5.342226643923446,2022-05-07 21:40:00
1650,1084.0,0.6143166797679002,3.3684210526315788,5.253177697196359,2022-05-07 22:00:00
1651,1085.0,0.6650768996842847,3.4594594594594597,5.394767271538134,2022-05-07 22:20:00
1652,1085.5,0.6374824927652885,3.532546631138181,5.508211317342733,2022-05-07 22:40:00
1653,1086.0,0.6098880858462923,3.6056338028169015,5.6216553631473305,2022-05-07 23:00:00
1654,1087.0,0.6781201518080611,3.6056338028169015,5.621765333493795,2022-05-07 23:20:00
1655,1087.5,0.6687046216306396,3.5805946791862286,5.582991326111525,2022-05-07 23:40:00
1656,1088.0,0.6592890914532182,3.5555555555555554,5.544217318729255,2022-05-08 00:00:00
1657,1089.0,0.6967702370088646,3.436241610738255,5.358877307348634,2022-05-08 00:20:00
1658,1089.5,0.6858473647819232,3.459617404008583,5.3952517034799765,2022-05-08 00:40:00
1659,1090.0,0.6749244925549817,3.4829931972789114,5.431626099611318,2022-05-08 01:00:00
1660,1091.0,0.6538162526203809,3.5310344827586206,5.506306051483734,2022-05-08 01:20:00
1661,1091.5,0.6521859525975013,3.483638046748438,5.432604958059161,2022-05-08 01:40:00
1662,1092.0,0.6505556525746218,3.436241610738255,5.358903864634589,2022-05-08 02:00:00
1663,1093.0,0.6348889349955702,3.324675324675325,5.185204521841579,2022-05-08 02:20:00
1664,1093.5,0.6186906941118482,3.292910910745306,5.135712823077812,2022-05-08 02:40:00
1665,1094.0,0.6024924532281261,3.261146496815287,5.0862211243140445,2022-05-08 03:00:00
1666,1095.0,0.6149721513464641,3.065868263473054,4.7818275013303495,2022-05-08 03:20:00
1667,1095.5,0.6518042378427822,3.113181045316774,4.855582808146973,2022-05-08 03:40:00
1668,1096.0,0.6886363243391002,3.1604938271604937,4.929338114963598,2022-05-08 04:00:00
1669,1097.0,0.641662278566484,3.240506329113924,5.054014479609593,2022-05-08 04:20:00
1670,1097.5,0.6562845221792668,3.315617402967558,5.170944427856637,2022-05-08 04:40:00
1671,1098.0,0.6709067657920496,3.390728476821192,5.28787437610368,2022-05-08 05:00:00
1672,1099.0,0.7020718525148595,3.261146496815287,5.08615379065739,2022-05-08 05:20:00
1673,1099.5,0.7275512148233307,3.4722998671126795,5.4139546611212115,2022-05-08 05:40:00
1674,1100.0,0.753030577131802,3.683453237410072,5.741755531585033,2022-05-08 06:00:00
1675,1101.0,0.7065053787879728,3.6056338028169015,5.621394895138864,2022-05-08 06:20:00
1676,1101.5,0.7379464395849292,3.5209377067775782,5.48998778207391,2022-05-08 06:40:00
1677,1102.0,0.7693875003818856,3.436241610738255,5.358580669008956,2022-05-08 07:00:00
1678,1103.0,0.70755320246238,3.4829931972789114,5.431157845888696,2022-05-08 07:20:00
1679,1103.5,0.7401002295235414,3.4257071249552453,5.342116079732888,2022-05-08 07:40:00
1680,1104.0,0.7726472565847028,3.3684210526315788,5.25307431357708,2022-05-08 08:00:00
1681,1105.0,0.801511230407653,3.5310344827586206,5.5055890055470895,2022-05-08 08:20:00
1682,1105.5,0.8510327521166323,3.5940886699507386,5.603126649734115,2022-05-08 08:40:00
1683,1106.0,0.9005542738256116,3.657142857142857,5.700664293921141,2022-05-08 09:00:00
1684,1107.0,0.9963610989847664,4.063492063492063,6.320446750454694,2022-05-08 09:20:00
1685,1107.5,1.0563303868848848,4.09626216077829,6.3696788112000435,2022-05-08 09:40:00
1686,1108.0,1.1162996747850031,4.129032258064516,6.418910871945393,2022-05-08 10:00:00
1687,1109.0,1.0367737494024147,4.266666666666667,6.623073960736655,2022-05-08 10:20:00
1688,1109.5,1.0376029542951095,4.321367521367522,6.70332249191731,2022-05-08 10:40:00
1689,1110.0,1.0384321591878043,4.3760683760683765,6.7835710230979664,2022-05-08 11:00:00
1690,1111.0,1.0515526978688636,4.162601626016261,6.471381274861584,2022-05-08 11:20:00
1691,1111.5,1.0569890808880777,4.250792338431859,6.602067277940574,2022-05-08 11:40:00
1692,1112.0,1.0624254639072919,4.338983050847458,6.732753281019562,2022-05-08 12:00:00
1693,1113.0,1.0826674041335547,4.413793103448276,6.842999307772576,2022-05-08 12:20:00
1694,1113.5,1.0832110114369589,4.340229885057472,6.735875829133547,2022-05-08 12:40:00
1695,1114.0,1.0837546187403633,4.266666666666667,6.628752350494517,2022-05-08 13:00:00
1696,1115.0,1.1173860212331796,4.338983050847458,6.735796628989716,2022-05-08 13:20:00
1697,1115.5,1.1098888340305222,4.376388077147867,6.790299549132593,2022-05-08 13:40:00
1698,1116.0,1.1023916468278647,4.413793103448276,6.8448024692754705,2022-05-08 14:00:00
1699,1117.0,1.1296119438611112,4.19672131147541,6.5248011465244,2022-05-08 14:20:00
1700,1117.5,1.1216921955511199,4.3052572074618425,6.683959299997914,2022-05-08 14:40:00
1701,1118.0,1.1137724472411286,4.413793103448276,6.84311745347143,2022-05-08 15:00:00
1702,1119.0,1.0903804903507583,4.19672131147541,6.523310979246909,2022-05-08 15:20:00
1703,1119.5,1.0763694382951319,4.1628767847699635,6.472331832828667,2022-05-08 15:40:00
1704,1120.0,1.0623583862395054,4.129032258064516,6.421352686410424,2022-05-08 16:00:00
1705,1121.0,1.0632827803891518,4.162601626016261,6.470746942854056,2022-05-08 16:20:00
1706,1121.5,1.0346759937952479,4.232561317209811,6.57373751359877,2022-05-08 16:40:00
1707,1122.0,1.0060692072013442,4.302521008403361,6.676728084343484,2022-05-08 17:00:00
1708,1123.0,1.0138651205351303,4.19672131147541,6.520803780855871,2022-05-08 17:20:00
1709,1123.5,0.9720911070308249,4.0983606557377055,6.37337466074459,2022-05-08 17:40:00
1710,1124.0,0.9303170935265195,4.0,6.225945540633308,2022-05-08 18:00:00
1711,1125.0,0.8823186729032033,4.096,6.370308367072774,2022-05-08 18:20:00
1712,1125.5,0.8748195983374869,3.9873939393939395,6.205900542025864,2022-05-08 18:40:00
1713,1126.0,0.8673205237717704,3.878787878787879,6.041492716978955,2022-05-08 19:00:00
1714,1127.0,0.8043667475713706,3.506849315068493,5.468182487558058,2022-05-08 19:20:00
1715,1127.5,0.9037189207430651,3.531202435312024,5.505941619737719,2022-05-08 19:40:00
1716,1128.0,1.0030710939147596,3.5555555555555554,5.543700751917381,2022-05-08 20:00:00
1717,1129.0,0.6591632183082946,3.4829931972789114,5.431147188302521,2022-05-08 20:20:00
1718,1129.5,0.6491130602197182,3.4712263283691858,5.412878528296545,2022-05-08 20:40:00
1719,1130.0,0.6390629021311416,3.4594594594594597,5.394609868290568,2022-05-08 21:00:00
1720,1131.0,0.6475812127734534,3.261146496815287,5.086121458294666,2022-05-08 21:20:00
1721,1131.5,0.6526753559880218,3.360302978137373,5.240389925749984,2022-05-08 21:40:00
1722,1132.0,0.6577694992025903,3.4594594594594597,5.394658393205301,2022-05-08 22:00:00
1723,1133.0,0.6489901409012454,3.1604938271604937,4.92932239918197,2022-05-08 22:20:00
1724,1133.5,0.6474999275499173,3.3099766433099767,5.162046221410328,2022-05-08 22:40:00
1725,1134.0,0.6460097141985891,3.4594594594594597,5.394770043638687,2022-05-08 23:00:00
1726,1135.0,0.6540854916519212,3.240506329113924,5.0540350785797274,2022-05-08 23:20:00
1727,1135.5,0.6523859043473974,3.261278805582603,5.086406407637925,2022-05-08 23:40:00
1728,1136.0,0.6506863170428737,3.282051282051282,5.118777736696124,2022-05-09 00:00:00
1729,1137.0,0.6925933834355159,3.506849315068493,5.468607542672291,2022-05-09 00:20:00
1730,1137.5,0.689015455705153,3.506849315068493,5.468638974946286,2022-05-09 00:40:00
1731,1138.0,0.6854375279747901,3.506849315068493,5.46867040722028,2022-05-09 01:00:00
1732,1139.0,0.6847399333807974,3.324675324675325,5.18522802671479,2022-05-09 01:20:00
1733,1139.5,0.6712984140679965,3.346548188653452,5.219292773744639,2022-05-09 01:40:00
1734,1140.0,0.6578568947551957,3.3684210526315788,5.253357520774488,2022-05-09 02:00:00
1735,1141.0,0.7093223873704899,3.5804195804195804,5.582966666869826,2022-05-09 02:20:00
1736,1141.5,0.690217720816765,3.5804195804195804,5.582939238164988,2022-05-09 02:40:00
1737,1142.0,0.6711130542630401,3.5804195804195804,5.582911809460149,2022-05-09 03:00:00
1738,1143.0,0.741946901262039,3.3684210526315788,5.253307799557969,2022-05-09 03:20:00
1739,1143.5,0.7849168591253479,3.5805068226120857,5.582010174723246,2022-05-09 03:40:00
1740,1144.0,0.827886816988657,3.7925925925925927,5.9107125498885225,2022-05-09 04:00:00
1741,1145.0,0.8592651337845169,3.8496240601503757,5.998093277505609,2022-05-09 04:20:00
1742,1145.5,0.8513541689807197,3.727628931483639,5.809874051569005,2022-05-09 04:40:00
1743,1146.0,0.8434432041769225,3.6056338028169015,5.621654825632401,2022-05-09 05:00:00
1744,1147.0,0.8525740162069109,3.4829931972789114,5.4313355510101475,2022-05-09 05:20:00
1745,1147.5,0.889367164259109,3.666308628714644,5.71439656438843,2022-05-09 05:40:00
1746,1148.0,0.926160312311307,3.8496240601503757,5.997457577766712,2022-05-09 06:00:00
1747,1149.0,1.0615504785034524,3.8496240601503757,5.997254100766991,2022-05-09 06:20:00
1748,1149.5,1.0338705699289286,3.835259791269218,5.9751573172020525,2022-05-09 06:40:00
1749,1150.0,1.0061906613544047,3.8208955223880596,5.953060533637115,2022-05-09 07:00:00
1750,1151.0,1.0972366586018873,4.063492063492063,6.321244031966837,2022-05-09 07:20:00
1751,1151.5,1.1029353522854748,4.147448511084875,6.445831686894799,2022-05-09 07:40:00
1752,1152.0,1.1086340459690622,4.231404958677686,6.570419341822761,2022-05-09 08:00:00
1753,1153.0,1.194385100672758,4.491228070175438,6.943821233117657,2022-05-09 08:20:00
1754,1153.5,1.194686701368142,4.361316514426562,6.756673144132067,2022-05-09 08:40:00
1755,1154.0,1.194988302063526,4.231404958677686,6.569525055146477,2022-05-09 09:00:00
1756,1155.0,1.2224480551682861,4.129032258064516,6.418074303407406,2022-05-09 09:20:00
1757,1155.5,1.1757217567367055,4.145816942040389,6.443031303806524,2022-05-09 09:40:00
1758,1156.0,1.1289954583051247,4.162601626016261,6.467988304205643,2022-05-09 10:00:00
1759,1157.0,1.1116224145111606,4.413793103448276,6.833903800647427,2022-05-09 10:20:00
1760,1157.5,1.1507725875704287,4.394930739758326,6.8073346463096875,2022-05-09 10:40:00
1761,1158.0,1.189922760629697,4.3760683760683765,6.780765491971947,2022-05-09 11:00:00
1762,1159.0,1.2601137689327184,4.491228070175438,6.946151460164484,2022-05-09 11:20:00
1763,1159.5,1.209117332226915,4.572886762360446,7.0607248125506565,2022-05-09 11:40:00
1764,1160.0,1.1581208955211117,4.654545454545454,7.175298164936828,2022-05-09 12:00:00
1765,1161.0,1.1611753651152537,4.413793103448276,6.839839057773038,2022-05-09 12:20:00
1766,1161.5,1.2004972946675725,4.513202858030445,6.981740016375628,2022-05-09 12:40:00
1767,1162.0,1.239819224219891,4.612612612612613,7.123640974978217,2022-05-09 13:00:00
1768,1163.0,1.1327309105093193,4.697247706422019,7.243657447265645,2022-05-09 13:20:00
1769,1163.5,1.2028159240130465,4.614110578874726,7.12857634130389,2022-05-09 13:40:00
1770,1164.0,1.2729009375167737,4.530973451327434,7.013495235342135,2022-05-09 14:00:00
1771,1165.0,1.2413765603780211,4.7407407407407405,7.307143789146078,2022-05-09 14:20:00
1772,1165.5,1.278321888065037,4.676676676676676,7.218372360866266,2022-05-09 14:40:00
1773,1166.0,1.3152672157520533,4.612612612612613,7.129600932586454,2022-05-09 15:00:00
1774,1167.0,1.2626925862008764,4.7407407407407405,7.305189219128372,2022-05-09 15:20:00
1775,1167.5,1.2455764416292596,4.615984405458089,7.130051036014127,2022-05-09 15:40:00
1776,1168.0,1.2284602970576426,4.491228070175438,6.954912852899881,2022-05-09 16:00:00
1777,1169.0,1.2155684160734102,4.571428571428571,7.0663960204556355,2022-05-09 16:20:00
1778,1169.5,1.2131047851404553,4.511801242236025,6.980893429058169,2022-05-09 16:40:00
1779,1170.0,1.2106411542075006,4.452173913043478,6.895390837660701,2022-05-09 17:00:00
1780,1171.0,1.1222705526406358,4.452173913043478,6.893988041928987,2022-05-09 17:20:00
1781,1171.5,1.138400424912216,4.324447612259444,6.707599869038959,2022-05-09 17:40:00
1782,1172.0,1.154530297183796,4.19672131147541,6.5212116961489315,2022-05-09 18:00:00
1783,1173.0,1.1175282266707296,4.231404958677686,6.572092122061742,2022-05-09 18:20:00
1784,1173.5,1.123683826791304,4.2140631350765485,6.546363075782354,2022-05-09 18:40:00
1785,1174.0,1.1298394269118786,4.19672131147541,6.520634029502967,2022-05-09 19:00:00
1786,1175.0,1.1114288187083894,4.096,6.370519320047951,2022-05-09 19:20:00
1787,1175.5,1.0273486894567243,4.112516129032258,6.39518905801927,2022-05-09 19:40:00
1788,1176.0,0.9432685602050592,4.129032258064516,6.419858795990588,2022-05-09 20:00:00
1789,1177.0,0.8906457520979955,3.9384615384615387,6.132511689814165,2022-05-09 20:20:00
1790,1177.5,0.8938821949388649,3.923429242513212,6.109612105010944,2022-05-09 20:40:00
1791,1178.0,0.8971186377797343,3.9083969465648853,6.0867125202077235,2022-05-09 21:00:00
1792,1179.0,0.9063193531188016,3.5804195804195804,5.582289944216723,2022-05-09 21:20:00
1793,1179.5,0.8867239264843575,3.631936408914826,5.661955142353177,2022-05-09 21:40:00
1794,1180.0,0.8671284998499134,3.683453237410072,5.741620340489631,2022-05-09 22:00:00
1795,1181.0,0.8175043060458485,4.031496062992126,6.273679601750148,2022-05-09 22:20:00
1796,1181.5,0.8053977137790846,3.818564932904514,5.94756233304081,2022-05-09 22:40:00
1797,1182.0,0.793291121512321,3.6056338028169015,5.621445064331471,2022-05-09 23:00:00
1798,1183.0,0.7980667504730516,3.657142857142857,5.701235201962556,2022-05-09 23:20:00
1799,1183.5,0.7963887616129687,3.657142857142857,5.701296723763935,2022-05-09 23:40:00
1800,1184.0,0.7947107727528857,3.657142857142857,5.701358245565314,2022-05-10 00:00:00
1801,1185.0,0.7611272451428475,3.8208955223880596,5.9540510859003835,2022-05-10 00:20:00
1802,1185.5,0.7613291473904644,3.835259791269218,5.976263941218541,2022-05-10 00:40:00
1803,1186.0,0.7615310496380813,3.8496240601503757,5.998476796536699,2022-05-10 01:00:00
1804,1187.0,0.7506304885760852,3.657142857142857,5.701821090551272,2022-05-10 01:20:00
1805,1187.5,0.7195942451642512,3.7248677248677247,5.806561525312523,2022-05-10 01:40:00
1806,1188.0,0.6885580017524171,3.7925925925925927,5.911301960073773,2022-05-10 02:00:00
1807,1189.0,0.6866908066680509,3.7372262773722627,5.825972225609798,2022-05-10 02:20:00
1808,1189.5,0.6963973531006623,3.750966079862602,5.847214009961142,2022-05-10 02:40:00
1809,1190.0,0.7061038995332737,3.764705882352941,5.868455794312487,2022-05-10 03:00:00
1810,1191.0,0.7427512769702103,3.4133333333333336,5.3232974287502515,2022-05-10 03:20:00
1811,1191.5,0.7730853720523296,3.6171144278606966,5.639124369249598,2022-05-10 03:40:00
1812,1192.0,0.8034194671344491,3.8208955223880596,5.954951309748944,2022-05-10 04:00:00
1813,1193.0,0.776371847365572,3.710144927536232,5.783883987525418,2022-05-10 04:20:00
1814,1193.5,0.7802925557145737,3.8243032329988855,5.95929686710269,2022-05-10 04:40:00
1815,1194.0,0.7842132640635755,3.9384615384615387,6.134709746679962,2022-05-10 05:00:00
1816,1195.0,0.8439622513569949,3.710144927536232,5.783537797180658,2022-05-10 05:20:00
1817,1195.5,0.8180317962439042,3.6836438923395445,5.742494697348421,2022-05-10 05:40:00
1818,1196.0,0.7921013411308135,3.657142857142857,5.701451597516184,2022-05-10 06:00:00
1819,1197.0,0.8410869460541854,3.4133333333333336,5.3230738248795415,2022-05-10 06:20:00
1820,1197.5,0.8263082462597988,3.436396396396397,5.358903103900538,2022-05-10 06:40:00
1821,1198.0,0.8115295464654122,3.4594594594594597,5.394732382921533,2022-05-10 07:00:00
1822,1199.0,0.8080319257338904,3.5804195804195804,5.582345200183805,2022-05-10 07:20:00
1823,1199.5,0.8845936594242039,3.715021820284978,5.789607634690743,2022-05-10 07:40:00
1824,1200.0,0.9611553931145175,3.8496240601503757,5.99687006919768,2022-05-10 08:00:00
1825,1201.0,0.8991851193486885,3.8208955223880596,5.952678504339411,2022-05-10 08:20:00
1826,1201.5,0.9314144008629877,3.8949438852250378,6.065357982452319,2022-05-10 08:40:00
1827,1202.0,0.9636436823772868,3.9689922480620154,6.178037460565228,2022-05-10 09:00:00
1828,1203.0,1.0214656882312454,4.063492063492063,6.320269105374178,2022-05-10 09:20:00
1829,1203.5,0.9622299812677708,3.9421937929400617,6.136357072717287,2022-05-10 09:40:00
1830,1204.0,0.9029942743042964,3.8208955223880596,5.952445040060395,2022-05-10 10:00:00
1831,1205.0,0.996528738848232,4.0,6.224902210489189,2022-05-10 10:20:00
1832,1205.5,0.9807128329757454,3.9541984732824424,6.155554830753003,2022-05-10 10:40:00
1833,1206.0,0.9648969271032588,3.9083969465648853,6.086207451016816,2022-05-10 11:00:00
1834,1207.0,0.8771375663556098,3.710144927536232,5.782604102177063,2022-05-10 11:20:00
1835,1207.5,0.8867000325436178,3.9030724637681162,6.076444332055953,2022-05-10 11:40:00
1836,1208.0,0.8962624987316258,4.096,6.370284561934842,2022-05-10 12:00:00
1837,1209.0,0.8867182031931699,4.063492063492063,6.3220806393537865,2022-05-10 12:20:00
1838,1209.5,0.9007533922600777,4.183006535947712,6.499976808932235,2022-05-10 12:40:00
1839,1210.0,0.9147885813269854,4.302521008403361,6.677872978510685,2022-05-10 13:00:00
1840,1211.0,0.9126610679974371,4.063492063492063,6.32332985212794,2022-05-10 13:20:00
1841,1211.5,0.8939513148338467,4.031746031746032,6.27556344594058,2022-05-10 13:40:00
1842,1212.0,0.8752415616702565,4.0,6.227797039753219,2022-05-10 14:00:00
1843,1213.0,0.9192084764055695,4.162601626016261,6.4736416840561,2022-05-10 14:20:00
1844,1213.5,0.9366468219891012,4.129300813008131,6.423850947607702,2022-05-10 14:40:00
1845,1214.0,0.954085167572633,4.096,6.374060211159305,2022-05-10 15:00:00
1846,1215.0,0.8695201272682117,4.096,6.3743911417876715,2022-05-10 15:20:00
1847,1215.5,0.8576169737877799,4.096,6.374437748619009,2022-05-10 15:40:00
1848,1216.0,0.8457138203073482,4.096,6.374484355450346,2022-05-10 16:00:00
1849,1217.0,0.8691734823996197,3.9384615384615387,6.134964701936597,2022-05-10 16:20:00
1850,1217.5,0.9123069527100014,4.033746898263027,6.279339423016648,2022-05-10 16:40:00
1851,1218.0,0.9554404230203831,4.129032258064516,6.4237141440966985,2022-05-10 17:00:00
1852,1219.0,0.9206346215211381,3.764705882352941,5.867800706669807,2022-05-10 17:20:00
1853,1219.5,0.890393555574414,3.8823529411764706,6.047793300093708,2022-05-10 17:40:00
1854,1220.0,0.8601524896276901,4.0,6.227785893517608,2022-05-10 18:00:00
1855,1221.0,0.7927320554608281,3.631205673758865,5.6612991253347795,2022-05-10 18:20:00
1856,1221.5,0.7965739729334789,3.569027494413679,5.564850653879624,2022-05-10 18:40:00
1857,1222.0,0.8004158904061296,3.506849315068493,5.468402182424469,2022-05-10 19:00:00
1858,1223.0,0.6992905883483269,3.5804195804195804,5.582429496729823,2022-05-10 19:20:00
1859,1223.5,0.6961893202646862,3.4418226934355967,5.367045418219334,2022-05-10 19:40:00
1860,1224.0,0.6930880521810454,3.303225806451613,5.151661339708846,2022-05-10 20:00:00
1861,1225.0,0.6268838303766076,3.4829931972789114,5.431151591044521,2022-05-10 20:20:00
1862,1225.5,0.6211171102617443,3.4257071249552453,5.342107475465139,2022-05-10 20:40:00
1863,1226.0,0.6153503901468812,3.3684210526315788,5.253063359885757,2022-05-10 21:00:00
1864,1227.0,0.6461394371850756,3.282051282051282,5.1186391875696176,2022-05-10 21:20:00
1865,1227.5,0.6348216869265536,3.2926385442514476,5.135118756329444,2022-05-10 21:40:00
1866,1228.0,0.6235039366680316,3.303225806451613,5.15159832508927,2022-05-10 22:00:00
1867,1229.0,0.6717560395447824,3.4594594594594597,5.394533536634237,2022-05-10 22:20:00
1868,1229.5,0.6866364814195949,3.4478505350988575,5.376519646608242,2022-05-10 22:40:00
1869,1230.0,0.7015169232944074,3.436241610738255,5.358505756582247,2022-05-10 23:00:00
1870,1231.0,0.7701556878403982,3.5310344827586206,5.505732168612011,2022-05-10 23:20:00
1871,1231.5,0.7751839655781021,3.6205897051474265,5.644328232735305,2022-05-10 23:40:00
1872,1232.0,0.7802122433158061,3.710144927536232,5.782924296858599,2022-05-11 00:00:00
1873,1233.0,0.791422179184009,3.5555555555555554,5.54392383279868,2022-05-11 00:20:00
1874,1233.5,0.8064963323721412,3.646390916463909,5.684448924793644,2022-05-11 00:40:00
1875,1234.0,0.8215704855602733,3.7372262773722627,5.824974016788607,2022-05-11 01:00:00
1876,1235.0,0.8112427134297395,3.631205673758865,5.661282267689885,2022-05-11 01:20:00
1877,1235.5,0.8609301132807772,3.6573294555844686,5.70174978451594,2022-05-11 01:40:00
1878,1236.0,0.9106175131318147,3.683453237410072,5.742217301341993,2022-05-11 02:00:00
1879,1237.0,0.8328676376040536,3.9384615384615387,6.134424973602506,2022-05-11 02:20:00
1880,1237.5,0.8400431347793953,4.000976800976801,6.229656754788447,2022-05-11 02:40:00
1881,1238.0,0.8472186319547371,4.063492063492063,6.324888535974387,2022-05-11 03:00:00
1882,1239.0,0.8347937971709231,3.7372262773722627,5.82569556161409,2022-05-11 03:20:00
1883,1239.5,0.82585036955761,3.723685602454247,5.804814372817567,2022-05-11 03:40:00
1884,1240.0,0.816906941944297,3.710144927536232,5.783933184021046,2022-05-11 04:00:00
1885,1241.0,0.875532130909156,3.8208955223880596,5.954826494144288,2022-05-11 04:20:00
1886,1241.5,0.8494874636391789,3.8646462344764725,6.021962772355,2022-05-11 04:40:00
1887,1242.0,0.8234427963692018,3.9083969465648853,6.0890990505657125,2022-05-11 05:00:00
1888,1243.0,0.8032962531081148,3.631205673758865,5.661596934369989,2022-05-11 05:20:00
1889,1243.5,0.8180743929525514,3.769801310161875,5.8750597595807985,2022-05-11 05:40:00
1890,1244.0,0.832852532796988,3.9083969465648853,6.088522584791607,2022-05-11 06:00:00
1891,1245.0,0.8401078967706641,3.5804195804195804,5.582668595505617,2022-05-11 06:20:00
1892,1245.5,0.8295883628435785,3.4744203165255794,5.417940444491558,2022-05-11 06:40:00
1893,1246.0,0.8190688289164929,3.3684210526315788,5.253212293477498,2022-05-11 07:00:00
1894,1247.0,0.7624147667536482,3.5310344827586206,5.505877675999039,2022-05-11 07:20:00
1895,1247.5,0.7802640911283419,3.5557270315891003,5.544112710133261,2022-05-11 07:40:00
1896,1248.0,0.7981134155030357,3.5804195804195804,5.582347744267483,2022-05-11 08:00:00
1897,1249.0,0.77534881171307,3.4829931972789114,5.431164771666529,2022-05-11 08:20:00
1898,1249.5,0.7413725052850564,3.531706388849246,5.506653774104864,2022-05-11 08:40:00
1899,1250.0,0.7073961988570426,3.5804195804195804,5.5821427765432,2022-05-11 09:00:00
1900,1251.0,0.7190183276234715,3.390728476821192,5.2877265501206905,2022-05-11 09:20:00
